week_end,ALBFR.PA,BL,BILL,NCNO,WK,^FCHI,^GSPC,^IXIC,^STOXX
2024-11-01,-0.03118292743668794,-0.018915649495534086,0.061773115567796355,-0.013305145070144036,0.004938274007533508,-0.01186466626908824,-0.013750908025073685,-0.015163544267359996,-0.015363858411164026
2024-11-08,0.022372297754532984,0.08392912065064707,0.2829075590315928,0.1304123385863971,0.1796444279073316,-0.009552689027278741,0.04550981538327323,0.055807256270852375,-0.00839290061989012
2024-11-15,0.008810629682154906,-0.017714326110424946,0.09117427800812325,-0.05584526586822052,-0.0373101517818875,-0.00945223660732304,-0.021055595970877056,-0.0319600399011782,-0.00695226324008415
2024-11-22,-0.004395611473038109,0.055583510801873355,0.07745071951044676,0.029399397065263955,0.04645033974123707,-0.0020131476551611726,0.016676072323963606,0.017171275776865506,0.010577518568628047
2024-11-29,-0.013303965626362815,-0.011065824512861467,-0.014197133760972567,0.013667722908694627,0.01690295057667031,-0.0027466874483133468,0.010505264288612167,0.011225095089441752,0.0034945825911436544
2024-12-06,-0.022574322038539065,0.035174808239855526,0.07667776686711893,-0.11549349038785843,0.056083863782023104,0.026160290572382467,0.009550812278895478,0.032839872255052194,0.01983139152712314
2024-12-13,0.018100041643617937,-0.005777246689675988,-0.10341197630712354,-0.05353276945378778,0.009771297401636682,-0.0023334513027032295,-0.006454023638973548,0.003365526070563612,-0.0077536911280109925
2024-12-20,0.022173857494322075,-0.006756256387259141,0.018945090433871794,-0.006791137100034815,0.09987709836284583,-0.018400054056280153,-0.020070837124528663,-0.017930970911581343,-0.027999963087820667
2024-12-27,-0.026668247082161294,-0.03578973847241602,-0.02924377286225795,-0.022685851513341293,-0.03231657956254311,0.011058344479905622,0.006720036697572925,0.007605640362641206,0.009887416726581739
2025-01-03,0.008968669982760316,0.007163798565428844,0.014842097093772844,-0.010511063498533006,0.0019777175174105865,-0.009994884354928218,-0.004762686842334919,-0.005101187944628095,0.001989442476352308
2025-01-10,0.043675063502661635,-0.10204924719372357,-0.058813039588545085,-0.045947092789223216,-0.050560907804438684,0.02023003699336257,-0.019615748576220924,-0.02372517461465537,0.006492187187501489
2025-01-17,-0.03037109787629876,0.06923242076814308,0.06626484853647002,0.021283890556301848,0.05664920947892531,0.036819934354876176,0.028693514184263167,0.024159270083263806,0.02341863568648678
2025-01-24,0.06811142585914588,0.013487800084157031,0.054505182042665225,-0.020362410564337963,-0.14405570317103258,0.02786711765068643,0.01728939400265198,0.016375541184687165,0.01224286603595608
2025-01-31,0.04032804538697181,0.05455458437206267,0.030319652476517547,0.04326293974864846,0.012498894535969788,0.0028404229798998045,-0.010000346749402011,-0.016516138822391006,0.017689357382342393
2025-02-07,0.007874056430905866,0.01214209819710935,-0.44310801293581314,-0.04726236275299835,0.007101551103402802,0.002871267007498629,-0.002409900749246593,-0.005314793134176005,0.005950364261934768
2025-02-14,-0.011834457647002796,-0.2296243330912004,-0.037888933166986286,0.05429437779428484,-0.10477656119841718,0.025449086087034417,0.014602421068142572,0.025456089002012825,0.0176416668218187
2025-02-21,0.03509131981127019,-0.04519531996307755,-0.12615550323913166,-0.06607737469179974,-0.0536120706483877,-0.0029425356640346433,-0.016738849034453527,-0.025424876944792667,0.002603372302080889
2025-02-28,0.026466573188163273,-0.016427458860831908,0.04577842224331384,-0.02367167173521453,0.035944508021531554,-0.005272299767175069,-0.009798155932925854,-0.03527640911692377,0.006012451366699871
2025-03-07,-0.03802739558923925,0.0119367918524453,-0.155721940244629,-0.025227689043588453,-0.019032743647738957,0.001129827515287985,-0.0314404604130798,-0.03515465024823139,-0.006915630658678005
2025-03-14,-0.011696039763191298,0.020452232923875765,-0.017510665458880442,-0.07443558959090912,0.019261285551394614,-0.011458365944933845,-0.02301068161974125,-0.024598015732637733,-0.012273439761673409
2025-03-21,-0.03593200922606333,0.007985698749831247,0.03180255419562906,0.0056298476278824556,-0.0035474952923063535,0.0018256741081909306,0.005062606167289572,0.0016861289910730854,0.005600838234736702
2025-03-28,-0.016393809775676383,-0.029871030354331758,-0.035471451638101864,0.014629312654062419,-0.10252402709389959,-0.01589981192784267,-0.015401489872290883,-0.026267497544596792,-0.013867625833180873
2025-04-04,-0.06398770867528374,-0.10147549018212863,-0.15674862306150372,-0.2988087189863689,-0.15286022678728772,-0.08445917664363675,-0.0952119673848857,-0.10554661656890732,-0.08820944020762599
2025-04-11,0.039305452461464614,0.03322864971993876,0.050306485569844746,0.10647876130800633,-0.017316390351078636,-0.023666382557028524,0.05544537576168444,0.07038445656293899,-0.01938766498527799
2025-04-18,-0.1029633042334421,-0.025548463703018998,-0.02360496973898097,0.003764913462128531,0.018203928278393393,0.0251648802321327,-0.015153251240087692,-0.02653888880342989,0.03951305499856909
2025-04-25,0.05480823649499495,0.06067762363947608,0.10774621664115996,-0.038736480148313754,0.08486513428346802,0.03379054193676937,0.04488388103659569,0.06515574827511034,0.027327454380369712
2025-05-02,0.013245226750020723,0.0010582969803989448,0.0015464422781035331,-0.003478343987639026,-0.08812333606717429,0.03060592937890975,0.0288035771620566,0.03364456173174776,0.030242219185347585
2025-05-09,0.061037358521658626,0.11874628409576925,-0.012886159503632805,0.04554954674640799,0.002370663856391509,-0.0034458696244351926,-0.004716807188410784,-0.0027187485554700983,0.0028481841981654304
2025-05-16,0.08556611567021681,0.042481359777825904,0.03385676437653876,0.02344338012232793,0.05597374673587387,0.01829045463287305,0.051390593746400905,0.06907316944944339,0.020787686724256692
2025-05-23,-0.02298951822469872,-0.025160872576095547,-0.04103811671514305,0.06530041914542126,-0.06205995304604701,-0.019498622127383555,-0.026454636385177456,-0.02497678029214309,-0.007547628237781979
2025-05-30,-0.01562531790308087,0.03215828850321902,-0.016349165381545912,0.001522032583975951,0.0019337640684524997,0.002258803337329629,0.018587760639376047,0.019897556824197478,0.006472829450601778
2025-06-06,0.09387751480282909,0.025071902679062168,0.04345585501965639,0.038050113357558986,0.028133696819596227,0.006811210615461836,0.014887708007392647,0.02154015153618042,0.009017545750087638
2025-06-13,-0.05905774964360106,-0.0590782507175561,-0.09706527575468453,-0.012152604982505302,-0.05158985427847668,-0.015519153413323111,-0.0039056581086755306,-0.006324074727432551,-0.015838981147195143
2025-06-20,0.015094626222484888,0.013230575299803997,0.054067201871866616,-0.02021023140076766,-0.005033211552408327,-0.012441944232802336,-0.00152875982576251,0.0020888372870127184,-0.015553168241014152
2025-06-27,-0.04598511324182338,0.033390297058288616,0.04190147901882098,0.04473113357115819,0.006401457084038833,0.013335483074513505,0.03381122786853544,0.04159878047069114,0.013146344275335764
2025-07-04,-0.02381064869371856,0.020446356240151405,0.05631685084819333,0.036909828628773296,0.050366116963646373,0.0006135001638595701,0.017070232913404527,0.016031765717728262,-0.0046093226219841524
2025-07-11,-0.028515170308021233,-0.07468029733156872,-0.0749220422163004,0.004172430633516824,-0.0305098733811602,0.017136035550967498,-0.0031262392782341426,-0.0007560858295634031,0.011410675851413697
2025-07-18,-0.055215722602446796,0.05282054835050229,0.02494888352794915,0.06025719291458597,-0.009427638045893727,-0.0008459154762453341,0.005899737727851061,0.014952654393442016,-0.0006214281814916992
2025-07-25,0,-0.00995035513341913,0.0013074213976495893,0.006187892311832694,0.022008259703327426,0.0015213602065761588,0.014481448646656635,0.010126268331283151,0.005378584777764373
2025-08-01,-0.04922694076515064,-0.0563813990996044,-0.09568042850261901,-0.12613763287927293,0.21502129709037615,-0.037508433417405736,-0.023860250896653997,-0.021945633959256288,-0.0070069933680002834
2025-08-08,-0.0279087881170765,-0.09050410129526795,-0.024009831635668416,-0.03599935341821215,-0.13628053466216788,0.025750364094849622,0.023987039575366676,0.03800389951869544,0.0017746814198946169
2025-08-15,-0.019048194970694474,0.05002057714164386,-0.0073910918045976895,0.057858161281161606,0.01604784572399426,0.023037532283508726,0.009400869027521732,0.008031103807223517,0.011775067695716127
2025-08-22,0.023754086008107057,0.060126831627691994,0.0447313129396465,0.04681480984928699,0.0676274331200385,0.005818847146017824,0.0026493374276200816,-0.005864711389891426,0.013885357253012995
2025-08-29,0.05924283356286076,0.007198912402911377,0.09317968826771973,0.09911687706783791,0.02786513034045526,-0.03391890736873233,-0.001028901337553025,-0.0019085587612191614,-0.020082682283760166
2025-09-05,-0.09752502013387773,-0.014076882288045836,0.10462786158674488,-0.05472493124573857,-0.028490520275323925,-0.0037870808915423516,0.0032824366748478396,0.011346871958958761,-0.001691895877827056
2025-09-12,0.004866189651172906,0.012604435556527308,-0.009160988303736479,-0.010249700150825998,-0.0311313735907183,0.019414836259710386,0.015734549452025744,0.02010533069746388,0.01019891025849198
2025-09-19,0.11454154173221241,-0.02385952144450201,0.024563665333405052,-0.015405562451303397,0.02774774185999677,0.0036162953650389785,0.01208738998917336,0.021906285896953804,-0.0012985713194279623
2025-09-26,0.012903404835907782,-0.003212060794644491,0.03455094227225633,-0.057297380384753856,0.07413483653135519,0.0021737528978613306,-0.003104837891385651,-0.0065348057721439775,0.0007216489142324092
2025-10-03,0.04593709518702561,-0.023553018554996554,-0.015625320675043408,-0.06458617645007698,0.02315907514253247,0.026437968168767,0.01079240932289403,0.013098263180986312,0.028322634549250186
2025-10-10,-0.024794658613216277,-0.05006011280857191,-0.07795140742074302,-0.0472282530921943,-0.009613303114321388,-0.020443804581277425,-0.024613329350081738,-0.02561353109307659,-0.011087692834399287
2025-10-17,0.0764960329901068,0.014761152530176194,0.03465795281735029,-0.05167201920715698,0.009499377081912893,0.03184422787740002,0.016873223712803656,0.021190382662726496,0.003680147743782555
2025-10-24,-0.07649603299010678,0.053538896595951534,0.0025417405854164616,0.09278171211187838,0.01582134368448604,0.006271998654844005,0.018978427115076326,0.02287994629291934,0.016672924810114193
2025-10-31,-0.03838424300831534,0.08547224212993088,-0.03073503058918847,0.02312901624639916,-0.04800003129277565,-0.012792977970018488,0.0071172021182248696,0.022165564622370067,-0.006744233352749024
2025-11-07,-0.017544309650909508,-0.06625174414366726,-0.08551137943505906,-0.023512681282481872,0.04586744797370582,-0.02126730521645692,-0.016420206886950492,-0.030836151023096604,-0.01249274907234077
2025-11-14,0.08885333735569134,0.020139181123365043,0.09931019128682121,-0.02093907478927681,0.02255273937515818,0.02728531356876547,0.0007888426796388663,-0.004528879404096897,0.017585605426076
2025-11-21,-0.00405680069561443,0.0034694172210311463,-0.04384708670431702,-0.045289289210872684,-0.005728743666070388,-0.023209481296243048,-0.019663023075932356,-0.027783889734226217,-0.02235982058744774
2025-11-28,0.004056800695614469,0.03809134666378257,0.03986704267942959,0.012630087319003712,0.022396691067720954,0.017393413224585583,0.0365931616772018,0.047889905798365745,0.02517417067987419
2025-12-05,0,0.01739476753356113,0.06372810691070141,-0.05449472002063227,-0.002054776169862675,-0.0009816476240575292,0.0031065405676197477,0.009050940255478685,0.004051298530672203
2025-12-12,0.0551320706947163,0.011657880895960052,0.020371046548077115,0.08519270753083835,-0.05610821294636941,-0.005699711437316393,-0.00627689930835851,-0.01637555994263327,-0.0009162052695798284
2025-12-19,-0.06735218202949153,-0.014247911239769363,0.02587677761701373,0.00821122867317837,0.006846979468861533,0.010204745230418073,0.0010378994306603454,0.004836244887340302,0.015887255502982856
2025-12-26,-0.020704673361691166,-0.0013841149633703523,-0.01348820028525516,0.023476182860403462,-0.005473880294141054,-0.005881274710341421,0.013867832089942694,0.012173970982377637,0.002091395284077014
2026-01-02,0.01659789140903783,-0.07139483738261088,-0.08834549862456866,-0.06441178855270234,-0.052588055178658874,0.01124388349677654,-0.010366730582724176,-0.015267366422327299,0.006855743341552943
2026-01-09,-0.05498213441735306,0.05093066570817669,0.07467287643862812,0.0378154813734242,0.07587126335989942,0.02015854468400272,0.015596919411679297,0.01857852619616939,0.028094414501125452
2026-01-16,-0.07678714321377028,-0.07216602628926823,-0.15623314505142283,-0.054175749003185655,-0.04326418990271433,-0.01241207513918677,-0.003778153861168877,-0.0066103126217923105,0.0076958380227738895
2026-01-23,-0.15728547863262976,0.008133976398598333,0.038931845696302286,0.0020597015663247013,-0.051219602065776554,-0.014131523302991847,-0.0035220261843166155,-0.0006019313078630883,-0.009879656829808429
2026-01-30,-0.15736095545750656,-0.132993274594624,-0.1153865869313142,-0.12942456140774902,-0.05580149797864421,-0.0020307869810077227,0.0033808088519799366,-0.0016787632949762123,0.004362978833560549
2026-02-06,-0.0978858412411205,-0.05803228534501735,0.12544926280141272,-0.16238121784882412,-0.09771502094365295,0.0179647195399982,-0.0009703440399452702,-0.018524139070344846,0.009966527376064552
2026-02-13,-0.12847832477313137,-0.1272633579362307,-0.04066018111943478,-0.11736991466752372,-0.12034534398016646,0.004570290145654427,-0.013963998436007078,-0.02126291358430496,0.000939435916264261
2026-02-20,-0.03696519423347147,-0.0658343352698417,-0.01695503423284913,-0.03274848794074343,-0.00810639973402479,0.02421788406150748,0.010671067762430913,0.014941062445170652,0.02060538711096282
2026-02-27,-0.03838424300831534,-0.025211461556146755,-0.0372659692836526,0.032748487940743455,0.0024388520872234685,0.007634436776754702,-0.004442858662547522,-0.00956489840103874,0.0052039852927499314
2026-03-06,0.13026519483790155,0.0584026856569568,0.012281120163158687,0.04126801137545616,0.05251047499035355,-0.07089383254071534,-0.02039293578322733,-0.012452750185926922,-0.057068355854099535
2026-03-13,0.07356256717701665,-0.013198787264931885,-0.12437931803322232,-0.10986264401332196,-0.052348125044845074,-0.010306327763947621,-0.01612783761412987,-0.012690708816870686,-0.004755022450227401
2026-03-20,-0.003552401604367772,0.058708776723143286,0.0015067194978433452,0.008589422916029925,-0.0138970349251961,-0.03157575047298117,-0.019136457183628806,-0.020925057906533553,-0.0386146119027133
2026-03-27,-0.054858360552046743,-0.08147136180585689,-0.07420445430143666,-0.08152403861793564,-0.049094783418394815,0.004728157420794479,-0.021379665511558028,-0.0328346950277413,0.003517317990101762
2026-04-03,0.12693070859317065,0.00663540388547861,0.04311129168385461,0.19930710913083624,0.03683685838926136,0.03325565430657569,0.03302453261643899,0.043475153574631706,0.0364055412977304
2026-04-10,0.06412452816953856,-0.1807245911885228,-0.10700140083085655,0.02026120655310882,-0.1362016095235726,0.03664688969997629,0.03495990869229111,0.0457276453395993,0.03006495108709392
2026-04-17,-0.04445176257083381,0.039487307768422464,0.11165017726857022,0.05626648710961356,0.09085551041780295,0.019842779560433246,0.04435511906547374,0.0661226470447086,0.01891437195878837
2026-04-24,0.09176199782736137,-0.027998638080667118,-0.04263810975516642,-0.04317210500893669,-0.07588032961945815,-0.032241937604219374,0.005460742267125272,0.014932578157927371,-0.025752483396763302
2026-05-01,0.0011841146820829945,0.10140362668545663,0.04931503024535247,0.025133904006425074,0.02984183627204536,-0.005282489929853792,0.009036412242867978,0.01112460178361713,0.0010311636688577505
2026-05-08,-0.04973733919961428,-0.10173005819213962,0.06825892797184678,-0.02118246255557112,-0.0654641505177249,-0.0002797759583943878,0.02307976916683446,0.04411178998521906,0.0014058711845755458
2026-05-15,0.02578409817712136,-0.11692637233636416,-0.04298591219583889,-0.17033729965229222,-0.07887355835862495,-0.019922081592001685,0.00129257074827105,-0.0008362312137547221,-0.00856407995225483
2026-05-22,0.03805449665332206,0.05878806080948885,-0.10322764875643692,0.0709059444898852,0.05958163090723999,0.02031401074503841,0.008731455133097352,0.004520916466608478,0.029546664997033827
2026-05-29,-0.02122715833392094,0.017153079450733237,0.024058051235108673,0.0006220982471542946,-0.010590619382321765,0.008293743004637586,0.014161678120469937,0.023582812563902218,0.0014067476043384116
2026-06-05,0.024721664593471332,-0.025492244293520813,-0.028773027866425795,-0.07487365911702198,-0.01314340449633888,0.004255741597228648,-0.026240805865162007,-0.04796440703302461,-0.005349790805082896
2026-06-12,-0.04033763419968575,0.002439439981945045,-0.08073799768435204,0.02645654450320483,-0.004079156383128228,0.016009636345333166,0.0064420177874595875,0.006954143265029869,0.01680157508604508
2026-06-19,-0.03198302737994037,-0.07065998242576273,-0.021630670250327787,-0.03453195073479477,-0.032401617150706996,0.00837943018102199,0.00925802645887385,0.024009114407882656,0.0037829892769813606
2026-06-26,0.07811777926395207,0.05699236501458577,0.08977930730190706,0.054564958097700955,0.034851076069738404,-0.0043162640108687315,-0.019733256161772288,-0.047110809996470285,0.00042472931345592495
2026-07-03,0.03521088901315259,0.05291509253109994,0.13071208265935888,0.1271933641661638,0.057056493275852764,0.01458625632943563,0.01741877946238954,0.020929680726220895,0.02621500266061131
2026-07-10,-0.022574322427349462,-0.025420790016414275,0.02150623128640409,-0.04376059370914607,0.0046109182035499645,-0.02007548683012633,0.012238968664375004,0.0172294643592195,-0.018039463720418394
